File name,Formulae,Vertices,Edges,InRow Vertices,InRow Edges,TACO Vertices,TACO Edges,Max Dep Ref ,Max Dep,Longest Dep Ref,Longest Dep,RR-Chain-Comp,RR-Chain-NoComp,RR-Comp,RR-NoComp,RF-Comp,RF-NoComp,FR-Comp,FR-NoComp,FF-Comp,FF-NoComp,RR-GapOne,RR-GapOne-NoComp,RR-GapTwo,RR-GapTwo-NoComp,RR-GapThree,RR-GapThree-NoComp,RR-GapFour,RR-GapFour-NoComp,RR-GapFive,RR-GapFive-NoComp,RR-GapSix,RR-GapSix-NoComp,RR-GapSeven,RR-GapSeven-NoComp,NoType,NoType-NoComp
louise_kitchen_001_1_1_1.pst.280.xls,579,908,839,616,564,241,177,Midwest Origination:C16,20,Midwest Origination:C10,4,0,0,38,494,0,0,0,0,13,194,13,38,0,0,0,0,0,0,0,0,0,0,0,0,113,113
louise_kitchen_001_1_1_1.pst.281.xls,154,250,231,195,176,45,27,West Power:C16,19,West Power:C10,4,0,0,10,135,0,0,0,0,5,75,5,14,0,0,0,0,0,0,0,0,0,0,0,0,7,7
louise_kitchen_001_1_1_1.pst.297.xls,39,78,39,78,39,6,3,Sheet1:N17,1,Sheet1:H22,1,0,0,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
louise_kitchen_001_1_1_1.pst.299.xls,38,76,38,76,38,8,4,Sheet1:N17,1,Sheet1:H22,1,0,0,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
louise_kitchen_001_1_1_1.pst.304.xls,4869,8706,6390,6258,5239,959,602,EGAS_Ele:E103,19,EGAS_Ele:K103,9,0,0,240,1391,0,0,0,0,0,0,285,4922,0,0,0,0,0,0,0,0,0,0,0,0,77,77
louise_kitchen_001_1_1_1.pst.315.xls,5967,10572,7956,8124,6805,959,602,EGAS_Ele:E103,19,EGAS_Ele:K103,9,0,0,240,1391,0,0,0,0,0,0,285,6488,0,0,0,0,0,0,0,0,0,0,0,0,77,77
louise_kitchen_001_1_1_1.pst.321.xls,14,28,14,28,14,4,2,Sheet1:N6,1,Sheet1:N2,1,0,0,1,12,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
louise_kitchen_001_1_1_1.pst.325.xls,58,149,124,149,124,117,92,Portland Trading & Origination:A3,17,Portland Trading & Origination:A21,17,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90
louise_kitchen_001_1_1_1.pst.327.xls,58,149,124,149,124,117,92,Portland Trading & Origination:A3,17,Portland Trading & Origination:A21,17,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90
louise_kitchen_001_1_1_1.pst.330.xls,1,11,10,11,10,11,10,Sheet4:C82,1,Sheet4:C82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
louise_kitchen_001_1_1_1.pst.331.xls,96,205,148,205,148,169,113,Portland Trading & Origination:A3,17,Portland Trading & Origination:A22,17,3,33,3,6,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,105,105
louise_kitchen_001_1_1_1.pst.333.xls,46,88,54,88,54,16,16,Sheet1:N17,6,Sheet1:E31,4,0,0,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,11
louise_kitchen_001_1_1_1.pst.345.xls,190,264,340,264,340,220,140,Case 1:J10,86,Case 1:J10,21,0,0,16,32,0,0,0,0,24,48,50,160,16,32,0,0,18,36,8,16,8,16,0,0,0,0
louise_kitchen_001_1_1_1.pst.346.xls,15,30,15,30,15,30,15,KO_Netco_EEs_by_City:B449,2,KO_Netco_EEs_by_City:B64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15
louise_kitchen_001_1_1_1.pst.349.xls,39,78,39,78,39,78,39,Prtld Fundys:B9,1,Prtld Fundys:B9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39
louise_kitchen_001_1_1_1.pst.350.xls,43,65,62,65,62,46,34,Open issues:F8,6,cashflow:F28,3,0,0,12,24,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,1,2,17,17
louise_kitchen_001_1_1_1.pst.353.xls,648,866,1179,717,1026,357,274,ProForma:Q7,396,ProForma:S7,9,0,0,139,758,0,0,0,0,61,276,16,35,10,20,15,31,14,28,9,18,1,2,2,4,7,7
louise_kitchen_001_1_1_1.pst.354.xls,3203,5597,6392,3771,4995,2619,2030,West - Fund:M17,58,IT Dev:L19,7,0,0,306,2602,0,0,0,0,149,1787,171,461,18,36,19,38,78,156,13,26,0,0,10,20,1266,1266
louise_kitchen_001_1_1_1.pst.364.xls,5397,9547,10704,6604,8301,4578,3511,West Power Origination:M21,54,Mkt Risk:J17,7,0,0,485,4333,0,0,0,0,232,2690,356,964,64,128,39,78,138,276,19,38,0,0,18,36,2160,2160
louise_kitchen_001_1_1_1.pst.367.xls,397,533,398,331,241,327,201,Floor Plan:I59,6,Floor Plan:I60,6,3,10,80,172,0,0,0,0,0,0,7,15,9,20,2,5,65,130,7,14,1,2,3,6,24,24
louise_kitchen_001_1_1_1.pst.374.xls,7226,12792,14129,8826,10918,6179,4730,West Power Origination:M21,54,HR:J19,7,0,0,673,5753,0,0,0,0,323,3561,447,1180,83,166,41,82,176,352,25,50,0,0,18,36,2944,2944
louise_kitchen_001_1_1_1.pst.380.xls,9,19,10,19,10,19,10,Sheet1:G12,3,Sheet1:G36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
louise_kitchen_001_1_1_1.pst.412.xls,9255,14433,9021,33,20,33,20,NA DATA:A1498,1,NA DATA:B1760,1,0,0,17,9015,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0
louise_kitchen_001_1_1_1.pst.424.xls,40,76,55,41,39,41,30,Canada Cap Chg:D7,8,Canada Cap Chg:D7,4,0,0,12,35,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,16,16
louise_kitchen_001_1_1_1.pst.425.xls,25,46,39,46,39,41,25,Hotlist - Identified :M10,4,Hotlist - Identified :M15,3,0,0,4,8,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,17,17
louise_kitchen_001_1_1_1.pst.438.xls,53,147,95,57,35,45,29,Sheet1:M10,3,Sheet1:I18,2,0,0,23,83,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0
louise_kitchen_001_1_1_1.pst.439.xls,111,231,218,105,83,76,62,Year Over Year:D14,9,Year Over Year:D11,4,0,0,53,199,0,0,0,0,0,0,2,4,0,0,2,10,0,0,0,0,0,0,0,0,5,5
louise_kitchen_001_1_1_1.pst.440.xls,2292,4163,4858,1594,1373,1262,1200,Plan Comp:BT11,71,Plan Comp:BT34,5,0,0,1171,4780,0,0,0,0,0,0,10,20,7,14,3,33,0,0,0,0,2,4,0,0,7,7
louise_kitchen_001_1_1_1.pst.441.xls,999,1589,1969,685,683,473,526,Plan Comp:BT15,71,Plan Comp:BT16,5,0,0,507,1879,0,0,0,0,0,0,4,8,0,0,4,68,3,6,0,0,0,0,0,0,8,8
louise_kitchen_001_1_1_1.pst.446.xls,73,146,110,146,110,106,71,April Origination:G331,2,April Origination:A78,2,0,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,56,2,4,0,0,32,32
louise_kitchen_001_1_1_1.pst.447.xls,976,1582,1952,694,690,474,529,Plan Comp:BT15,71,Plan Comp:BT16,5,0,0,490,1837,0,0,0,0,0,0,9,18,0,0,4,68,3,6,0,0,0,0,0,0,23,23
louise_kitchen_001_1_1_1.pst.448.xls,2308,4147,5125,1584,1443,1252,1270,Plan Comp:BT11,71,Plan Comp:BT16,5,0,0,1241,5047,0,0,0,0,0,0,10,20,7,14,3,33,0,0,0,0,2,4,0,0,7,7
louise_kitchen_001_1_1_1.pst.449.xls,112,231,234,102,88,71,65,Year Over Year:H14,9,Year Over Year:K11,4,0,0,56,214,0,0,0,0,0,0,3,6,0,0,2,10,0,0,0,0,0,0,0,0,4,4
louise_kitchen_001_1_1_1.pst.450.xls,56,156,101,57,35,42,27,Sheet1:M10,3,Sheet1:L24,2,0,0,23,93,0,0,0,0,0,0,0,0,2,4,2,4,0,0,0,0,0,0,0,0,0,0
louise_kitchen_001_1_1_1.pst.454.xls,741,1493,1345,767,737,361,264,Plan Summary:E18,19,Plan Summary:E18,7,0,0,150,1135,0,0,0,0,0,0,38,80,18,51,0,0,6,12,12,24,1,2,2,4,37,37
louise_kitchen_001_1_1_1.pst.473.xls,1572,2990,2854,2485,2490,841,568,EOps:D67,108,EOps:H24,8,0,0,428,2323,1,2,0,0,54,405,27,54,0,0,5,10,3,6,0,0,2,4,2,4,46,46
louise_kitchen_001_1_1_1.pst.474.xls,286,517,306,244,139,100,60,Shapiro Alloc:S12,28,Other Alloc:N2,3,0,0,47,282,0,0,0,0,0,0,0,0,0,0,4,8,3,6,0,0,2,4,2,4,2,2
louise_kitchen_001_1_1_1.pst.476.xls,79,134,104,55,50,42,29,Allocations Detail:I26,7,Allocations Detail:I18,4,0,0,17,84,0,0,0,0,0,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0,4,4
louise_kitchen_001_1_1_1.pst.477.xls,319,719,594,409,388,291,206,Group:F27,11,Group:G37,5,0,0,117,402,0,0,0,0,0,0,44,91,8,16,24,63,0,0,4,8,2,6,1,2,6,6
louise_kitchen_001_1_1_1.pst.478.xls,751,2218,1684,546,584,338,258,ENA:T114,9,ENA:S99,5,0,0,226,1612,0,0,0,0,0,0,16,44,8,16,2,4,2,4,0,0,0,0,0,0,4,4
louise_kitchen_001_1_1_1.pst.479.xls,1103,1939,1149,1939,1149,961,499,All Originators by Value:G15,66,1Q:B1402,7,38,120,9,121,0,0,0,0,9,121,17,44,30,68,12,24,9,18,251,502,5,10,2,4,117,117
louise_kitchen_001_1_1_1.pst.480.xls,1423,2314,1525,2314,1525,951,505,All Originators by Value:G45,152,1Q:B1402,7,38,120,17,314,0,0,0,0,17,314,17,44,30,68,12,24,9,18,251,502,5,10,2,4,107,107
louise_kitchen_001_1_1_1.pst.481.xls,1758,3068,2259,3034,2223,1026,545,All Originators by Commodity:G45,194,1Q:B1402,7,38,120,31,684,0,0,0,0,26,641,37,84,30,68,12,24,9,18,251,502,5,10,2,4,104,104
louise_kitchen_001_1_1_1.pst.543.xls,2,14,12,14,12,7,6,DEAL SHEET:B9,1,DEAL SHEET:B9,1,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
louise_kitchen_001_1_1_1.pst.56.xls,7,21,14,3,2,3,2,Chart Data:D3,1,Chart Data:D5,1,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
louise_kitchen_001_1_1_1.pst.67.xls,942,1622,862,1622,862,860,431,1Q:B1402,7,1Q:B1402,7,38,120,0,0,0,0,0,0,0,0,17,44,32,72,12,24,9,18,252,504,5,10,4,8,62,62
louise_kitchen_001_1_1_1.pst.69.xls,15,30,28,30,28,5,3,Sheet1:B9,15,Sheet1:B9,3,0,0,2,15,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
louise_kitchen_001_1_1_1.pst.71.xls,1333,2253,1465,2253,1465,946,501,All Originators by Value:G45,141,1Q:B1402,7,38,120,17,286,0,0,0,0,17,286,17,44,30,68,12,24,9,18,251,502,5,10,2,4,103,103
louise_kitchen_001_1_1_1.pst.72.xls,1339,2271,1483,2271,1483,946,501,All Originators by Value:G45,150,1Q:B1402,7,38,120,17,295,0,0,0,0,17,295,17,44,30,68,12,24,9,18,251,502,5,10,2,4,103,103
louise_kitchen_001_1_1_1.pst.97.xls,890,1615,1285,1549,1251,677,461,June:U33,24,June:K27,7,0,0,250,785,0,0,0,0,0,0,28,56,1,2,23,46,84,254,22,44,44,89,0,0,9,9
lynn_blair_000_1_1.pst.101.xls,1274,2522,2652,1656,1733,927,669,Original OBA's:D17,106,Original OBA's:C10,18,0,0,444,1806,0,0,0,0,0,0,100,237,0,0,70,547,0,0,7,14,0,0,0,0,48,48
lynn_blair_000_1_1.pst.105.xls,59,174,116,7,6,8,5,Sheet1:B16,4,Sheet1:C16,3,0,0,2,112,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2
lynn_blair_000_1_1.pst.111.xls,20,60,40,33,22,30,20,Sheet1:F19,1,Sheet1:E9,1,0,0,8,16,0,0,0,0,0,0,10,20,2,4,0,0,0,0,0,0,0,0,0,0,0,0
lynn_blair_000_1_1.pst.112.xls,72,77,72,77,72,77,72,Sep. 1- 2 & 3:D3,20,Sep. 1- 2 & 3:D3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72
lynn_blair_000_1_1.pst.113.xls,598,645,598,645,598,641,591,September 1- 2 & 3- 2001:D3,20,August 18 & 19- 2001:E17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,1,2,0,0,0,0,587,587
lynn_blair_000_1_1.pst.114.xls,78,146,130,146,130,146,112,MAR01:N28,2,MAR01:N24,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,17,34,94,94
lynn_blair_000_1_1.pst.115.xls,598,645,598,645,598,641,591,September 1- 2 & 3- 2001:D3,20,August 18 & 19- 2001:E17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,1,2,0,0,0,0,587,587
lynn_blair_000_1_1.pst.117.xls,4698,4702,4698,4702,4698,8,4,Item 1 - PQ1TRANSW080101:A6,4290,Item 1 - PQ1TRANSW080101:A6,4290,4,4698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lynn_blair_000_1_1.pst.118.xls,279,472,301,449,279,235,140,2002 HUB ATTCH#1:N13,13,2002 HUB ATTCH#2:H22,7,0,0,27,99,0,0,0,0,0,0,0,0,1,3,0,0,22,68,10,32,9,28,0,0,71,71
lynn_blair_000_1_1.pst.119.xls,327,542,387,505,346,195,124,Igncomb:G26,14,Attch#1:G28,6,0,0,51,147,0,0,0,0,3,6,9,108,1,3,0,0,10,32,9,29,9,30,0,0,32,32
lynn_blair_000_1_1.pst.12.xls,7542,10736,13196,5261,5104,1458,972,USGT 500616:G12,349,Duke 500621:H12,39,23,682,530,11818,0,0,0,0,132,264,0,0,0,0,5,10,0,0,2,4,0,0,0,0,280,280
lynn_blair_000_1_1.pst.121.xls,18,72,54,4,3,4,3,sort by releasing shipper:O13,1,sort by releasing shipper:O9,1,0,0,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lynn_blair_000_1_1.pst.122.xls,163,303,301,257,255,90,66,27349:C42,7,27349:C40,6,0,0,46,92,0,0,0,0,0,0,0,0,0,0,18,207,0,0,0,0,0,0,0,0,2,2
lynn_blair_000_1_1.pst.123.xls,91,169,104,169,104,91,78,Detail:G67,3,Detail:C192,3,0,0,26,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52
lynn_blair_000_1_1.pst.13.xls,15,45,30,15,10,15,10,Dec 08:G18,1,Dec 08:G18,1,0,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lynn_blair_000_1_1.pst.139.xls,118,247,155,180,111,100,84,Detail:G67,3,Detail:C192,3,0,0,30,100,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,53,53
lynn_blair_000_1_1.pst.14.xls,9,27,18,9,6,9,6,Dec 08:G18,1,Dec 08:G18,1,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lynn_blair_000_1_1.pst.140.xls,66,164,146,164,146,102,82,Cottage Grove:P53,4,Cottage Grove:N53,4,0,0,0,0,0,0,0,0,0,0,44,88,16,32,4,8,0,0,0,0,0,0,0,0,18,18
lynn_blair_000_1_1.pst.141.xls,25,47,48,47,48,31,27,Sheet1:I5,22,Sheet1:H11,3,0,0,3,11,0,0,0,0,4,14,2,4,1,2,0,0,0,0,0,0,0,0,0,0,17,17
lynn_blair_000_1_1.pst.144.xls,919,1992,1994,693,668,472,333,July:F37,89,July:M27,7,0,0,155,1736,0,0,0,0,10,23,18,36,4,12,2,4,1,2,0,0,12,44,1,2,130,130
lynn_blair_000_1_1.pst.145.xls,966,2089,2083,752,721,478,325,June:F35,98,June:M27,7,0,0,159,1821,0,0,0,0,12,27,15,30,6,18,2,4,1,2,0,0,12,56,1,2,117,117
lynn_blair_000_1_1.pst.146.xls,1442,2906,2997,811,785,514,370,AUGUST:F33,96,Sheet2:C15,30,2,60,192,2684,0,0,0,0,9,21,16,32,4,12,2,4,1,2,0,0,12,44,1,2,131,131
lynn_blair_000_1_1.pst.147.xls,1403,2817,2891,786,755,496,356,SEPTEMBER:F38,98,Sheet2:C15,30,2,60,180,2568,0,0,0,0,9,21,11,22,4,12,14,28,1,2,0,0,12,48,1,2,122,122
lynn_blair_000_1_1.pst.148.xls,1282,2604,2656,790,748,492,350,OCTOBER:F32,106,Sheet2:C15,30,2,60,190,2371,0,0,0,0,8,19,5,10,4,12,2,4,1,2,0,0,12,46,1,2,125,125
lynn_blair_000_1_1.pst.149.xls,93,183,116,183,116,123,73,LSP - Cottage Grove:I5,22,LSP - Cottage Grove:H11,3,0,0,3,11,0,0,0,0,4,14,5,13,1,2,0,0,3,6,4,11,3,6,3,6,47,47
lynn_blair_000_1_1.pst.151.xls,1442,2906,2997,811,785,514,370,AUGUST:F33,96,Sheet2:C15,30,2,60,192,2684,0,0,0,0,9,21,16,32,4,12,2,4,1,2,0,0,12,44,1,2,131,131
lynn_blair_000_1_1.pst.152.xls,944,2022,2033,719,696,479,339,July:F37,93,July:M27,7,0,0,162,1776,0,0,0,0,9,21,18,36,4,12,2,4,1,2,0,0,12,44,1,2,130,130
lynn_blair_000_1_1.pst.153.xls,606,963,606,789,519,43,22,Scores:DV62,5,Scores:N17,3,0,0,4,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18
lynn_blair_000_1_1.pst.157.xls,52,56,52,56,52,56,52,Oct. 13 & 14:D3,13,Oct. 13 & 14:D3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52
lynn_blair_000_1_1.pst.158.xls,12,13,12,13,12,13,12,Sept 22:C4,12,Sept 22:C4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
lynn_blair_000_1_1.pst.160.xls,14,15,14,15,14,8,7,Sheet1:F3,14,Sheet1:F3,1,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
lynn_blair_000_1_1.pst.161.xls,46,48,46,48,46,27,15,CLOSE CALENDAR:B6,41,CLOSE CALENDAR:B6,35,1,2,0,0,0,0,0,0,0,0,6,36,0,0,0,0,0,0,0,0,0,0,0,0,8,8
lynn_blair_000_1_1.pst.162.xls,690,1182,926,1170,917,572,397,Oct01:Q2,68,Sept01:O54,3,0,0,3,7,0,0,0,0,0,0,39,91,85,523,11,24,2,4,5,11,6,12,4,12,242,242
lynn_blair_000_1_1.pst.163.xls,64,71,66,71,66,26,18,Oct 30 through Nov 5:A4,50,Oct 30 through Nov 5:A13,7,0,0,0,0,0,0,0,0,2,6,0,0,5,13,0,0,0,0,0,0,8,44,0,0,3,3
lynn_blair_000_1_1.pst.164.xls,25,39,30,39,30,16,13,Gas Logistics-Level:G23,11,Gas Logistics-Level:E12,5,0,0,4,20,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,8,8
lynn_blair_000_1_1.pst.166.xls,64,71,66,71,66,26,18,Oct 16 through 22:A4,50,Oct 16 through 22:A13,7,0,0,0,0,0,0,0,0,2,6,0,0,5,13,0,0,0,0,0,0,8,44,0,0,3,3
lynn_blair_000_1_1.pst.168.xls,691,1182,926,1170,917,572,397,Oct01:Q2,68,Sept01:O54,3,0,0,3,7,0,0,0,0,0,0,39,91,85,523,11,24,2,4,5,11,6,12,4,12,242,242
lynn_blair_000_1_1.pst.170.xls,70,137,136,16,12,12,8,OCT:D16,8,OCT:D16,4,0,0,6,133,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
lynn_blair_000_1_1.pst.172.xls,52,56,52,56,52,56,52,Oct. 13 & 14:D3,13,Oct. 13 & 14:D3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52
lynn_blair_000_1_1.pst.173.xls,12,13,12,13,12,13,12,Oct 20-21:C4,12,Oct 20-21:C4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
lynn_blair_000_1_1.pst.175.xls,717,771,717,771,717,767,710,November 22-25- 2001:D3,27,August 18 & 19- 2001:E17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,1,2,0,0,0,0,706,706
lynn_blair_000_1_1.pst.178.xls,58,67,60,67,60,26,17,Oct 23 thru Oct 29:A4,50,Oct 23 thru Oct 29:A13,7,0,0,1,2,0,0,0,0,2,6,0,0,1,2,1,2,0,0,0,0,8,44,0,0,4,4
lynn_blair_000_1_1.pst.181.xls,9290,16168,15651,10061,9756,6109,4293,Aug 13:E2,37,Aug 13:E2,17,86,387,1012,6434,0,0,0,0,84,588,1135,4567,0,0,412,828,6,12,664,1757,184,368,0,0,710,710
lynn_blair_000_1_1.pst.182.xls,690,1182,926,1170,917,572,397,Oct01:Q2,68,Sept01:O54,3,0,0,3,7,0,0,0,0,0,0,39,91,85,523,11,24,2,4,5,11,6,12,4,12,242,242
lynn_blair_000_1_1.pst.183.xls,410,420,410,420,410,210,110,APRIL 2002:B6,41,APRIL 2002:B6,35,0,0,0,0,0,0,0,0,0,0,60,360,0,0,0,0,0,0,0,0,0,0,0,0,50,50
lynn_blair_000_1_1.pst.184.xls,96,198,251,157,213,22,18,Packets:AD8,53,Packets:AD3,3,0,0,11,180,0,0,0,0,4,67,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,2
lynn_blair_000_1_1.pst.188.xls,70,137,136,16,12,12,8,OCT:D16,8,OCT:D16,4,0,0,6,133,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
lynn_blair_000_1_1.pst.189.xls,721,779,721,779,721,769,711,November 22-25- 2001:D3,27,August 18 & 19- 2001:E17,7,0,0,1,4,0,0,0,0,0,0,0,0,0,0,3,9,0,0,1,2,0,0,0,0,706,706
lynn_blair_000_1_1.pst.190.xls,21,38,22,33,19,28,17,IMB. STMT.:O33,5,IMB. STMT.:O33,5,0,0,2,4,0,0,0,0,0,0,2,4,0,0,0,0,1,2,0,0,0,0,0,0,12,12
lynn_blair_000_1_1.pst.191.xls,147,288,253,275,239,36,27,NNGINTEREST2:C6,9,NNGINTEREST2:C6,5,0,0,0,0,0,0,0,0,0,0,22,247,0,0,0,0,0,0,0,0,0,0,1,2,4,4
lynn_blair_000_1_1.pst.192.xls,14,14,10,14,10,12,8,Oneok Summary as of 8-28-01:I18,2,Oneok Summary as of 8-28-01:I18,2,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,6,6
lynn_blair_000_1_1.pst.193.xls,49,71,54,17,10,11,7,Sheet1:E23,7,Sheet1:E23,4,0,0,4,46,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lynn_blair_000_1_1.pst.194.xls,49,71,54,16,10,13,8,Sheet1:E23,7,Sheet1:E23,4,0,0,4,46,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lynn_blair_000_1_1.pst.195.xls,17,18,17,18,17,2,1,Summary:A5,17,Summary:A5,17,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lynn_blair_000_1_1.pst.20.xls,867,1593,1395,565,583,478,332,12-31-'98:B56,23,12-23-'97:B51,22,25,184,76,897,0,0,0,0,14,33,5,14,29,58,7,14,13,26,3,6,2,4,1,2,157,157
lynn_blair_000_1_1.pst.21.xls,5346,9816,5346,4,2,4,2,Sheet1:B537,2,Sheet1:B727,2,0,0,2,5346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lynn_blair_000_1_1.pst.32.xls,14,15,14,15,14,2,1,Sheet1:B9,14,Sheet1:B9,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lynn_blair_000_1_1.pst.38.xls,122,241,226,36,30,32,22,Sheet1:AB5,6,Sheet1:AB12,3,0,0,15,216,0,0,0,0,0,0,1,2,2,4,0,0,0,0,0,0,0,0,0,0,4,4
lynn_blair_000_1_1.pst.42.xls,2555,5060,4897,445,301,358,256,TWAllocationsSchdVsOperational:J1343,4,TWAllocationsSchdVsOperational:I1340,2,0,0,163,4759,0,0,0,0,0,0,41,82,0,0,2,4,2,4,0,0,0,0,0,0,48,48
lynn_blair_000_1_1.pst.50.xls,13,14,13,14,13,14,13,work:C3,13,work:C3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13
lynn_blair_000_1_1.pst.52.xls,821,1770,1621,124,97,122,96,23951:C16,4,24268:C19,3,0,0,82,1596,0,0,0,0,0,0,11,22,0,0,0,0,0,0,0,0,0,0,0,0,3,3
lynn_blair_000_1_1.pst.53.xls,56,62,58,62,58,23,16,Jan 1_2002 thru January 7-2002:A4,50,Jan 1_2002 thru January 7-2002:A13,7,0,0,0,0,0,0,0,0,2,6,0,0,2,4,0,0,0,0,0,0,8,44,0,0,4,4
lynn_blair_000_1_1.pst.57.xls,55,61,57,61,57,22,15,Nov 13 through Nov 19:A4,50,Nov 13 through Nov 19:A13,7,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,9,47,0,0,4,4
lynn_blair_000_1_1.pst.63.xls,6086,10687,7082,9554,5561,971,511,May 01:A6,61,OCT 01:A6,31,168,1019,252,5798,0,0,0,0,0,0,26,196,0,0,0,0,2,6,0,0,0,0,0,0,63,63
lynn_blair_000_1_1.pst.64.xls,6086,10687,7082,9554,5561,971,511,May 01:A6,61,OCT 01:A6,31,168,1019,252,5798,0,0,0,0,0,0,26,196,0,0,0,0,2,6,0,0,0,0,0,0,63,63
lynn_blair_000_1_1.pst.65.xls,6086,10687,7082,9554,5561,971,511,May 01:A6,61,OCT 01:A6,31,168,1019,252,5798,0,0,0,0,0,0,26,196,0,0,0,0,2,6,0,0,0,0,0,0,63,63
lynn_blair_000_1_1.pst.66.xls,6086,10687,7082,9554,5561,971,511,May 01:A6,61,OCT 01:A6,31,168,1019,252,5798,0,0,0,0,0,0,26,196,0,0,0,0,2,6,0,0,0,0,0,0,63,63
lynn_blair_000_1_1.pst.67.xls,79,84,79,84,79,84,79,Dec.22-23-24&25:D3,27,Dec.22-23-24&25:D3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,79
